customer_id,occupation,income,age,residency,customer_type,risk_category,account_count,income_tier_fixed,income_tier_percentile,avg_spend_txn_count,avg_total_spend,avg_txn_amount,max_txn_amount_seen,total_odd_hour_txns,avg_channel_diversity,avg_location_diversity,total_international_txns,avg_weekday_txn_count,avg_weekend_txn_count,active_months,spend_e-commerce,spend_electronics,spend_fuel,spend_grocery,spend_pharmacy,spend_restaurants,spend_retail,spend_utilities,total_category_spend,pct_spend_e-commerce,pct_spend_electronics,pct_spend_fuel,pct_spend_grocery,pct_spend_pharmacy,pct_spend_restaurants,pct_spend_retail,pct_spend_utilities
BUS101005,Business Owner,80243.0,30.0,Resident,Individual,Low,1,Mass Affluent,Q3,9.75,47214.84875,4894.66938476801,27344.24,0.0,4.25,8.125,5.0,6.875,2.875,8.0,16296.43,55047.600000000006,7396.26,78867.35,4343.71,3394.1,18205.9,27703.21,211254.56,0.07714119875092874,0.2605747303158806,0.035011125913684424,0.37332850945323975,0.02056149699206493,0.01606639875607892,0.08617991488562425,0.1311366249324985
BUS101006,Self-Employed,163160.0,47.0,Non-Resident,Joint,High,2,Affluent,Q4 - Top 25%,13.0,144818.2325,11028.648529137528,241795.15,0.0,4.666666666666667,9.5,16.0,9.166666666666666,3.8333333333333335,12.0,39037.59,227183.28999999998,27000.89,171209.31,12569.91,22530.62,38242.409999999996,35030.34,572804.36,0.06815169842631784,0.3966158532731839,0.04713806647700796,0.29889665993464154,0.02194450824361742,0.039333883561919816,0.0667634757528731,0.0611558543304384
BUS101007,Self-Employed,100503.0,54.0,Resident,Corporate,Medium,1,Mass Affluent,Q3,11.166666666666666,62566.57083333333,5646.920697811448,34182.87,0.0,4.5,9.333333333333334,25.0,7.833333333333333,3.3333333333333335,12.0,75898.64,106871.06,15693.8,138906.18,10821.81,11638.12,20197.230000000003,36386.79,416413.63,0.182267424819884,0.256646402280348,0.03768800747468328,0.33357740955789555,0.025988126277230645,0.02794846076484096,0.04850280717276234,0.08738136165235513
BUS101008,Self-Employed,57165.0,52.0,Non-Resident,Corporate,Medium,1,Mass Affluent,Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUS101009,Self-Employed,68928.0,60.0,Resident,Individual,Low,1,Mass Affluent,Q2,8.5,31894.16083333333,3735.101044191919,30888.39,0.0,4.333333333333333,7.25,13.0,5.916666666666667,2.5833333333333335,12.0,35935.22,145994.35,9341.01,105930.03,7304.8099999999995,14536.39,26552.55,37135.57,382729.93,0.09389184692192744,0.3814552731739585,0.024406269977370207,0.27677487882904794,0.01908606938579379,0.03798080280787029,0.06937672734400468,0.0970281315600272
BUS101010,Business Owner,337727.0,42.0,Resident,Individual,Low,1,Affluent,Q4 - Top 25%,10.916666666666666,44145.954999999994,4093.0887890512263,34711.47,0.0,4.666666666666667,9.083333333333334,11.0,7.5,3.4166666666666665,12.0,62740.43,151333.23,27804.85,159703.7,10343.91,18840.77,61540.38,37444.19,529751.46,0.11843370851682034,0.28566835851665234,0.05248659437389753,0.301469107796324,0.019525967894453752,0.03556530075443304,0.11616840093276949,0.07068256121464961
BUS101011,Business Owner,216890.0,66.0,Non-Resident,Individual,High,1,Affluent,Q4 - Top 25%,11.583333333333334,107703.10833333334,9455.717108252858,73529.62,0.0,4.583333333333333,9.916666666666666,20.0,8.083333333333334,3.5,12.0,63518.64000000001,197844.33000000002,34759.1,154166.15,6898.88,19830.28,57385.36,35552.95,569955.6900000001,0.11144487389888151,0.3471222999808985,0.06098561802234134,0.27048795670414305,0.012104239190944825,0.03479266958454261,0.10068389702364405,0.062378445594604016
BUS101012,Self-Employed,109165.0,40.0,Non-Resident,Individual,Low,1,Mass Affluent,Q3,9.333333333333334,56643.651666666665,6161.889204300329,36306.3,0.0,4.083333333333333,8.416666666666666,15.0,5.583333333333333,3.75,12.0,50037.24,83760.49,14452.14,105493.08,9124.75,16051.14,27529.28,28942.14,335390.26,0.14919109457740365,0.2497403770759473,0.04309051789399012,0.3145382933899154,0.027206365503875993,0.04785809820476003,0.08208133414488542,0.08629391920922211
BUS101013,Business Owner,142387.0,57.0,Non-Resident,Corporate,High,1,Mass Affluent,Q4 - Top 25%,9.916666666666666,70781.97083333334,7191.70077946128,47884.55,0.0,4.25,8.333333333333334,16.0,7.0,2.9166666666666665,12.0,35619.5,133145.27,12357.49,115429.73,11175.28,18169.18,40706.64,28767.44,395370.53,0.09009143903568129,0.33676073429145054,0.03125546560083777,0.2919532975813852,0.02826533378701746,0.04595481610629907,0.10295820480094962,0.07276070879637893
BUS101014,Self-Employed,58415.0,42.0,Non-Resident,Individual,Low,1,Mass Affluent,Q2,8.833333333333334,26295.799166666664,3028.7088630952385,21941.49,0.0,4.75,7.166666666666667,11.0,5.916666666666667,2.9166666666666665,12.0,20880.69,127669.48,19499.64,89176.19,12557.99,10319.130000000001,9586.18,25860.29,315549.59,0.0661724516897645,0.40459402910331776,0.061795802048102796,0.28260594475815987,0.03979719954635339,0.03270208654050224,0.030379313755406874,0.08195317255839248
BUS101015,Self-Employed,39100.0,55.0,Resident,Individual,Low,3,Mass,Q2,11.083333333333334,38665.265,3515.2949348614347,17866.11,0.0,4.666666666666667,8.916666666666666,13.0,8.0,3.0833333333333335,12.0,28549.71,56117.21,10595.5,87058.25,8606.62,17875.93,27049.55,18877.510000000002,254730.27999999997,0.1120781950225941,0.220300507658532,0.04159497645902168,0.34176639699057376,0.03378718855096458,0.07017591312662162,0.10618898546336934,0.07410783672832301
BUS101016,Business Owner,370214.0,51.0,Resident,Corporate,Medium,2,HNI,Q4 - Top 25%,12.5,123705.985,9910.479021950272,109215.49,0.0,4.666666666666667,9.833333333333334,22.0,8.416666666666666,4.083333333333333,12.0,78785.70000000001,189459.5,18050.34,199087.02000000002,12517.71,28122.010000000002,46252.24,40947.35,613221.8700000001,0.1284782944874422,0.3089575066851415,0.029435251550959846,0.3246574033636471,0.02041301951608477,0.04585943746592077,0.07542496812776751,0.06677411880303616
BUS101017,Business Owner,311423.0,57.0,Non-Resident,Individual,Low,1,Affluent,Q4 - Top 25%,10.666666666666666,44572.151666666665,4095.824654008029,39178.39,0.0,4.583333333333333,8.583333333333334,14.0,7.083333333333333,3.5833333333333335,12.0,50721.5,159022.49,27148.39,158301.4,6358.1,22095.47,62525.22,48693.25,534865.82,0.09483032585630542,0.29731286624372444,0.05075738434734903,0.2959646963419723,0.011887280439793294,0.041310304704084484,0.11689888877176711,0.09103825329500398
BUS101018,Self-Employed,161366.0,58.0,Resident,Individual,Medium,1,Affluent,Q4 - Top 25%,11.5,81081.91916666667,7241.820435407186,55231.67,0.0,4.583333333333333,9.833333333333334,20.0,8.083333333333334,3.4166666666666665,12.0,66087.98,88466.41,26067.33,179736.4,20696.32,3291.09,30578.809999999998,41282.89,456207.23,0.14486394702688074,0.19391715909456325,0.057139230344946536,0.393979727151628,0.04536604998566112,0.00721402420562252,0.06702833271625265,0.0904915294744452
BUS101019,Business Owner,338196.0,34.0,Resident,Corporate,Low,1,Affluent,Q4 - Top 25%,11.25,51463.59666666667,4547.554463582714,39140.78,0.0,4.25,8.833333333333334,20.0,8.25,3.0,12.0,47632.46,232023.38,24563.38,186228.75,15753.529999999999,15103.71,59726.82,36531.13,617563.16,0.07712969795672396,0.3757079356870964,0.03977468474641525,0.3015541762562391,0.02550918030797044,0.024456947852912726,0.09671370293525929,0.059153674257382834
BUS101020,Self-Employed,134416.0,60.0,Non-Resident,Corporate,Low,1,Mass Affluent,Q4 - Top 25%,10.5,69252.20083333334,6706.652129985755,46865.57,0.0,4.333333333333333,8.833333333333334,7.0,7.583333333333333,2.9166666666666665,12.0,39104.18,108819.38,7469.92,138318.22,13834.09,9872.69,22361.09,32817.08,372596.65,0.10495043366600317,0.29205678580309297,0.02004827472281353,0.37122776063606583,0.037128863074855877,0.02649699078078131,0.06001420034238096,0.08807669097400635
BUS101021,Self-Employed,124488.0,29.0,Resident,Corporate,Medium,1,Mass Affluent,Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUS101022,Business Owner,204508.0,67.0,Resident,Corporate,High,1,Affluent,Q4 - Top 25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUS101023,Self-Employed,71408.0,49.0,Non-Resident,Corporate,Low,1,Mass Affluent,Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUS101024,Self-Employed,171008.0,28.0,Non-Resident,Individual,Medium,1,Affluent,Q4 - Top 25%,12.666666666666666,229111.8241666667,17274.629077663078,417175.27,0.0,4.833333333333333,10.0,15.0,8.583333333333334,4.083333333333333,12.0,54504.67,169243.72,30574.03,177366.66999999998,13607.98,15991.37,39584.47,40462.1,541335.01,0.10068565489603194,0.3126413715602839,0.05647894452642181,0.32764677459157865,0.02513781622954702,0.029540616632203413,0.07312379445031646,0.07474502711361676
BUS101025,Self-Employed,108575.0,25.0,Resident,Joint,Low,2,Mass Affluent,Q3,11.666666666666666,110624.06083333334,8477.639822811449,43355.88,3.0,4.583333333333333,7.916666666666667,7.0,8.25,3.4166666666666665,12.0,90131.70999999999,90786.74,63205.2,104740.16,130378.20999999999,51436.93,69124.97,94201.96,694005.8799999999,0.12987168062610652,0.1308155198915606,0.09107300358896096,0.15092114205141896,0.18786326421326577,0.0741159858760851,0.09960285927260445,0.1357365444799978
BUS101026,Business Owner,439890.0,55.0,Resident,Individual,Medium,1,HNI,Q4 - Top 25%,11.25,47778.642499999994,4347.258258177008,38925.97,0.0,4.75,8.916666666666666,17.0,8.416666666666666,2.8333333333333335,12.0,39887.23,218488.52000000002,27496.91,157102.7,15613.300000000001,36093.08,38170.5,40491.47,573343.7100000001,0.06956949087310994,0.3810777308431621,0.047958858744608875,0.2740113779219798,0.027232007132336027,0.06295190715530828,0.06657524855378634,0.07062337877570854
BUS101027,Business Owner,476355.0,58.0,Non-Resident,Joint,Low,1,HNI,Q4 - Top 25%,11.0,174991.1991666667,16024.40300631313,152299.01,0.0,4.416666666666667,9.083333333333334,16.0,7.833333333333333,3.1666666666666665,12.0,73622.98,226734.27,13520.34,157710.07,17415.22,13064.099999999999,43128.54,36876.09,582071.6100000001,0.12648440283833803,0.38952985526986955,0.023227966744504166,0.2709461641669828,0.02991937710207168,0.02244414566104675,0.07409490388991828,0.06335318432726858
BUS101028,Self-Employed,63205.0,49.0,Resident,Corporate,Low,1,Mass Affluent,Q2,8.5,36899.00916666666,4096.02640079365,110459.4,0.0,4.25,7.166666666666667,7.0,6.5,2.0,12.0,57496.229999999996,83074.87,10589.39,108581.73,5528.33,10069.3,23156.17,33832.69,332328.70999999996,0.17301012001039573,0.24997801122870186,0.03186420457022807,0.32672991147830716,0.01663512610752168,0.03029921790386392,0.0696785119768918,0.10180489672408985
BUS101029,Self-Employed,157501.0,59.0,Resident,Joint,Medium,1,Affluent,Q4 - Top 25%,10.583333333333334,34706.5625,3238.315177817553,11565.89,0.0,4.5,8.916666666666666,10.0,8.083333333333334,2.5,12.0,73429.51999999999,39262.67,33822.51,160576.26,11990.529999999999,18132.13,45734.14,33530.990000000005,416478.75,0.1763103639741523,0.09427292508921523,0.08121065000315143,0.38555691016648513,0.02879025640563894,0.04353674707292989,0.10981146096889698,0.08051068631953012
BUS101030,Self-Employed,181406.0,27.0,Resident,Corporate,Low,1,Affluent,Q4 - Top 25%,12.0,99098.48166666667,8403.458496891997,60667.39,0.0,4.416666666666667,9.416666666666666,10.0,9.416666666666666,2.5833333333333335,12.0,48123.07,219682.68000000002,31230.73,182705.63,17776.760000000002,25778.5,22042.940000000002,38731.61,586071.9199999999,0.08211120232479319,0.3748391153085786,0.05328822100877995,0.31174609082107196,0.030332045254787166,0.04398521601239657,0.037611322514820376,0.06608678675477236
BUS101031,Self-Employed,143964.0,39.0,Resident,Corporate,Low,1,Mass Affluent,Q4 - Top 25%,10.75,71910.43166666666,6842.347830144393,49374.75,0.0,4.666666666666667,8.916666666666666,15.0,7.5,3.25,12.0,60284.58,129411.41,16310.75,124370.51,12036.43,6611.83,36021.22,30611.760000000002,415658.49,0.14503391955256345,0.31134071145761993,0.0392407478552886,0.29921320745788205,0.028957498257764447,0.015906880670234838,0.0866606141017353,0.07364642064691136
BUS101032,Self-Employed,93279.0,57.0,Resident,Individual,High,1,Mass Affluent,Q3,9.75,65047.42249999999,6627.547587181337,31920.14,0.0,4.333333333333333,8.166666666666666,16.0,7.416666666666667,2.3333333333333335,12.0,43136.490000000005,225415.13,11971.15,117669.48,3808.79,15528.220000000001,28457.739999999998,31049.83,477036.83,0.09042591113981703,0.47253192169669583,0.02509481290993821,0.2466674952539828,0.007984268216774792,0.032551406984655674,0.0596552262012977,0.06508895759683797
BUS101033,Self-Employed,108575.0,46.0,Non-Resident,Corporate,Medium,1,Mass Affluent,Q3,10.083333333333334,65451.74916666667,6401.18613079513,176718.06,0.0,4.25,9.166666666666666,10.0,7.166666666666667,2.9166666666666665,12.0,15203.32,47208.31,11963.0,109518.04,15286.45,13027.98,27379.29,27619.62,267206.01,0.0568973729295984,0.1766738330473929,0.0447706995811958,0.40986368532653883,0.05720848120145202,0.048756313527528815,0.10246509799686017,0.103364516389433
BUS101034,Self-Employed,115344.0,50.0,Non-Resident,Individual,Medium,2,Mass Affluent,Q3,10.0,56706.31333333333,5706.2540641025635,32553.91,0.0,4.333333333333333,8.166666666666666,13.0,6.583333333333333,3.4166666666666665,12.0,23848.25,167377.49,31104.16,110428.1,9467.06,12444.33,23925.67,35990.11,414585.17,0.05752316224914654,0.4037228104420619,0.07502477717666553,0.2663580561745612,0.022835018435415817,0.03001634139494184,0.057709903130399,0.08680993099680821
BUS101035,Self-Employed,99833.0,64.0,Resident,Individual,Low,1,Mass Affluent,Q3,9.75,29661.629166666666,2990.027710347523,29685.67,0.0,4.583333333333333,8.166666666666666,19.0,6.5,3.25,12.0,19416.29,107374.22,14706.7,106929.62,19510.28,20747.4,28174.809999999998,39080.23,355939.55000000005,0.0545494031219627,0.3016642011262867,0.04131797098692741,0.30041511262235393,0.05481346481446076,0.058289111170703,0.07915616570285598,0.10979457045444935
BUS101036,Business Owner,201681.0,50.0,Resident,Individual,Medium,1,Affluent,Q4 - Top 25%,10.333333333333334,39221.51666666667,3699.558728697228,37952.89,0.0,4.666666666666667,8.666666666666666,7.0,7.416666666666667,2.9166666666666665,12.0,49590.06,108922.59,26913.18,183604.88,12637.550000000001,25071.0,22587.010000000002,41331.93,470658.19999999995,0.10536321262436307,0.2314260964751066,0.05718200596526312,0.39010237152991284,0.02685080170705621,0.05326795538673288,0.04799026129790154,0.08781729501366385
BUS101037,Business Owner,140677.0,51.0,Non-Resident,Individual,Low,1,Mass Affluent,Q4 - Top 25%,8.833333333333334,28121.9475,3135.6264894781143,28431.83,0.0,4.416666666666667,7.5,13.0,6.083333333333333,2.75,12.0,34956.590000000004,75417.90000000001,17528.44,117164.96,7755.53,14509.66,47263.63,22866.66,337463.37,0.10358632405051844,0.22348469998388273,0.05194175593042883,0.34719311906355943,0.022981842444114747,0.0429962517117043,0.1400555858847732,0.06776042093101838
BUS101038,Self-Employed,186046.0,25.0,Non-Resident,Corporate,Medium,2,Affluent,Q4 - Top 25%,14.416666666666666,184753.2958333333,12114.11842714312,72582.14,4.0,5.0,10.666666666666666,23.0,10.583333333333334,3.8333333333333335,12.0,162832.48,269782.68000000005,91845.84,220866.23,128381.20000000001,25227.879999999997,146836.16999999998,76073.85,1121846.33,0.14514686695101994,0.24048095785097415,0.08187025044686824,0.19687743685893236,0.1144374203194122,0.022487821482644593,0.13088795325470287,0.06781129283544565
BUS101039,Self-Employed,148615.0,44.0,Non-Resident,Corporate,Low,1,Mass Affluent,Q4 - Top 25%,10.083333333333334,77598.58916666666,7703.462765151515,51552.62,0.0,4.5,9.166666666666666,11.0,8.083333333333334,2.0,12.0,61260.95,174412.31,18603.73,117866.45,5094.87,13643.63,14782.2,29277.35,434941.49,0.1408487150765957,0.4010017761239564,0.0427729486097084,0.2709938065462552,0.011713920417203703,0.03136888596210952,0.03398664036397172,0.06731330690019938
BUS101040,Business Owner,172038.0,45.0,Non-Resident,Corporate,Medium,1,Affluent,Q4 - Top 25%,11.833333333333334,86026.05,7262.125313061938,59417.41,0.0,4.666666666666667,9.666666666666666,13.0,7.583333333333333,4.25,12.0,48537.75,126600.51,19225.34,187114.44,23817.5,22211.64,34436.09,40391.45,502334.72000000003,0.0966243185420271,0.2520242080818144,0.03827197132621054,0.37248956233803626,0.04741360501619318,0.044216812248215685,0.06855208017474881,0.0804074422727539
BUS101041,Business Owner,386801.0,67.0,Non-Resident,Individual,High,1,HNI,Q4 - Top 25%,11.666666666666666,157947.21583333332,13551.37256010656,135366.62,0.0,4.5,9.666666666666666,20.0,8.0,3.6666666666666665,12.0,47678.42,203699.55,42278.47,158568.79,20217.74,11122.289999999999,31681.35,40616.22,555862.83,0.0857737150728355,0.36645650510576505,0.07605917812493418,0.28526604306317804,0.03637181496737244,0.020009055111672065,0.05699490645920685,0.07306878209503594
BUS101042,Self-Employed,57715.0,39.0,Resident,Joint,Low,1,Mass Affluent,Q2,8.916666666666666,29989.368333333332,3337.8840096801346,19064.78,0.0,4.166666666666667,7.583333333333333,15.0,6.5,2.4166666666666665,12.0,30094.45,168347.67,16279.84,84271.34,7760.610000000001,4864.32,19148.99,29105.2,359872.42000000004,0.08362533033234389,0.4677981991506879,0.04523780955484168,0.23417004281684045,0.021564892358241845,0.013516790200260411,0.0532104960974781,0.08087643948930567
BUS101043,Business Owner,448296.0,61.0,Resident,Joint,Low,1,HNI,Q4 - Top 25%,11.083333333333334,43470.21,3913.0128427729674,33902.39,0.0,4.583333333333333,9.0,21.0,7.75,3.3333333333333335,12.0,58062.39,167576.84,16846.079999999998,166198.35,35448.04,11088.25,32389.84,34032.73,521642.52,0.11130685819093121,0.3212484289049136,0.03229429993551906,0.31860583374223406,0.06795465983102758,0.021256415217072413,0.06209202424679645,0.06524147993150559
BUS101044,Self-Employed,100756.0,58.0,Non-Resident,Individual,Low,1,Mass Affluent,Q3,9.25,25227.024166666666,2727.31985254329,20110.85,0.0,4.25,8.0,16.0,6.25,3.0,12.0,24390.48,44838.3,19844.77,126223.05,12613.13,17151.65,22184.18,35478.73,302724.29000000004,0.08056994699698526,0.14811596386930165,0.06555394018762088,0.41695712623522874,0.041665404517093746,0.05665766034169244,0.07328179710983879,0.11719816074223842
BUS101045,Self-Employed,188979.0,51.0,Non-Resident,Individual,High,1,Affluent,Q4 - Top 25%,11.0,62971.06333333333,5684.640746956747,176270.73,0.0,4.416666666666667,8.916666666666666,16.0,8.5,2.5,12.0,57481.7,187554.58,16012.189999999999,181769.34,15036.27,16504.28,64047.64,40976.03,579382.0299999999,0.09921208636726273,0.32371487255136305,0.027636670056888028,0.31372968195095735,0.025952254680732853,0.028486006029562225,0.11054474713342423,0.07072368122980964
BUS101046,Self-Employed,88429.0,61.0,Non-Resident,Corporate,Low,1,Mass Affluent,Q3,9.916666666666666,46914.845,4751.591092382155,215092.83,0.0,4.416666666666667,8.083333333333334,15.0,7.0,2.9166666666666665,12.0,48798.54,56232.28999999999,5862.51,125907.2,7171.54,21991.59,54037.880000000005,27883.76,347885.31,0.1402719189263841,0.1616403118602507,0.016851846949214384,0.3619215769702952,0.020614667517866735,0.0632150578591548,0.15533245712502206,0.08015216279181205
BUS101047,Self-Employed,135380.0,36.0,Resident,Individual,High,1,Mass Affluent,Q4 - Top 25%,8.75,29454.5,3300.7304599867725,31948.27,0.0,4.25,7.083333333333333,13.0,6.25,2.5,12.0,55698.590000000004,101029.22,9261.0,114921.2,9392.48,15569.34,9240.44,38341.73,353454.0,0.15758370254686607,0.28583413966173815,0.0262014293231934,0.3251376416733153,0.02657341549395395,0.04404912661902256,0.02614326050914688,0.10847728417276364
